"burner","from","to","user","stablecoin","stablecoinAmount","burned","burnedAmount","tx","ts","gasPrice","gasUsed","gasLimit","v","block"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x7E6fd1d321f3D41b51a981Be4E0eFFBCb749DCE1","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x7e6fd1d321f3d41b51a981be4e0effbcb749dce1","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","72184027","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0x60dd7682807e1d57190067787fde21c94c9801740d5a0130359d9ebf6782f1b8","1684352504","100000000000","186677","234813","3333200035","41893821"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x373d51f76F3b9ef7be259d50FE0e9804F89AcC11","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x373d51f76f3b9ef7be259d50fe0e9804f89acc11","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","964105677","0x985458e523db3d53125813ed68c274899e9dfab4","14998000000","0xfde1056b6c8bfa80f4e664a12e09bec538bfc87e51ac7ded37e13d7881fd5744","1684354955","1000000000000","189663","284494","3333200035","41895043"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x96eda98bc2C30D002b3ecD48053fab2C1Ab7D2AB","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x96eda98bc2c30d002b3ecd48053fab2c1ab7d2ab","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","975656006","0x985458e523db3d53125813ed68c274899e9dfab4","14998000000","0x1e485962c328603781400e7593445bff7559490e5ad38cf2a616aee04e8b778b","1684361022","1000000000000","185443","278164","3333200035","41898071"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50CB3d0a5f628037F17636650EfBB9d41d1c7","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50cb3d0a5f628037f17636650efbb9d41d1c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","78858570","0x6983d1e6def3690c4d616b13597a09e6193ea013","1172520000000000000","0xb6f4ef74293c0bc695cb4934030c5b5ea91e62a019b7e666821864a79f01e42f","1684366658","100000000000","186657","279985","3333200035","41900885"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50CB3d0a5f628037F17636650EfBB9d41d1c7","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50cb3d0a5f628037f17636650efbb9d41d1c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","80025416","0x6983d1e6def3690c4d616b13597a09e6193ea013","1146630000000000000","0xc12bfc536adbfdc8822f59892d6efdea6b77e00bda0648cf4d93f2960932e216","1684369751","100000000000","186657","279985","3333200036","41902427"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x7E6fd1d321f3D41b51a981Be4E0eFFBCb749DCE1","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x7e6fd1d321f3d41b51a981be4e0effbcb749dce1","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","71249983","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0x5045e8c4e5b6d4c11f81d1f6b7ee04d06993e87156d86d7eaec0bbd9b907b159","1684372778","100000000000","186677","234813","3333200035","41903938"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x7E6fd1d321f3D41b51a981Be4E0eFFBCb749DCE1","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x7e6fd1d321f3d41b51a981be4e0effbcb749dce1","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","71719119","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0xb875d1cb74486f7621398438976d77d03d8ede1a9a8fe8b79293df2bb3bcf0df","1684375390","100000000000","186665","234813","3333200035","41905242"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0xa20baaAB3b32F60d126D088622e191Fd097F2B89","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0xa20baaab3b32f60d126d088622e191fd097f2b89","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","958347605","0x985458e523db3d53125813ed68c274899e9dfab4","14997000000","0x70a7e72b62a8493245cf6e1bbee1b9824401b276d9cbbf15de65add98680fa3a","1684377829","1000000000000","159643","239464","3333200036","41906460"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x6C7709D06B296337005bEcF17F81fed0EC74E8B6","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x6c7709d06b296337005becf17f81fed0ec74e8b6","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","512292974","0x3c2b8be99c50593081eaa2a724f0b8285f5aba8f","8056000000","0x5afd24d09417f5bc9e92b4523308ff477d77dad23408b6f1630d90a4782544de","1684383735","1000000000000","184844","277266","3333200035","41909405"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0xc0af16725BD379f2de5fe860eA2943b82e89121f","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0xc0af16725bd379f2de5fe860ea2943b82e89121f","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","509909785","0xef977d2f931c1978db5f6747666fa1eacb0d0339","7782000000000000000000","0x84f1ae1f61318ea92de7facaf22c0a403b4e966bdbf62d3a0ca14c4139952399","1684389854","100000000000","191795","287692","3333200036","41912455"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x7E6fd1d321f3D41b51a981Be4E0eFFBCb749DCE1","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x7e6fd1d321f3d41b51a981be4e0effbcb749dce1","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","71966888","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0x80e0894ad21739b456fd66a32b1c720c29023a4d8c884fafbd1ed321a513cec0","1684395962","100000000000","186645","234813","3333200036","41915507"
